S,trend_method,ma_len_days,compare_lag_days,ma_short,ma_long,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,turnover
0.5,price_compare,20.0,,,,0.04346739470062966,0.03648803884378656,0.02286565797935691,1.5957572214509603,-0.009806421256264963,3.720831268642033,0.5090709180868609,65.0
0.6,price_compare,20.0,,,,0.03884347679237443,0.032706824982367544,0.02286607843509306,1.4303644184204178,-0.009806421256260633,3.335245766796607,0.5083640933008717,65.0
0.5,price_compare,10.0,,,,0.029719491395628905,0.025206003770834078,0.023297334266332004,1.081926519261063,-0.016631260124267855,1.5155799129167733,0.508450170519136,117.0
0.2,ma_cross,,,3.0,30.0,0.024379365511695283,0.020760140830057793,0.02246830860252969,0.9239743497078559,-0.010551990001507194,1.9674147556141086,0.5068951448388412,31.0
0.7,price_compare,20.0,,,,0.02349878869222577,0.020036979395276936,0.022867152285445894,0.8762341346731547,-0.0188577050595109,1.0625354109656768,0.5076572685148826,65.0
0.2,ma_cross,,,10.0,20.0,0.018309860660887134,0.01570896277751803,0.022841800475589858,0.6877287451269696,-0.015661651442172908,1.003020839502131,0.5032772644712943,31.0
0.3,ma_cross,,,10.0,20.0,0.017703558910083128,0.015201841965430214,0.022839920553666484,0.665582085967014,-0.015479695095104717,0.9820504778700472,0.5039488232506713,31.0
0.6,price_compare,10.0,,,,0.016577553913337706,0.014269900486825178,0.02329801516892718,0.6124942568436946,-0.016848825510515253,0.8469374009434317,0.5067070860174309,113.0
0.3,ma_compare,3.0,1.0,,,0.015873253811495625,0.013696395890187929,0.02399975218941547,0.5706890547073401,-0.016936701865185033,0.8086814067585464,0.5041316161691357,169.0
0.3,ma_cross,,,3.0,30.0,0.014535943029679865,0.012536153507705513,0.022328309869420464,0.5614465931823299,-0.011591760168239817,1.0814710903054423,0.5052536529305532,31.0
0.2,ma_compare,3.0,1.0,,,0.011145728291311663,0.009725063617757185,0.024001711481931757,0.40518208983047366,-0.013310839485475734,0.7306123425475,0.5054339735000745,181.0
0.4,ma_compare,3.0,1.0,,,0.010877551533659213,0.009498499862188082,0.023972182487907265,0.3962300832216502,-0.02337037572076639,0.40643334004031134,0.5032123113700882,155.0
0.3,ma_compare,10.0,1.0,,,0.010496514697732273,0.009159558018075137,0.023210856834263313,0.3946238643182709,-0.01752228014377477,0.5227377911389746,0.5021370783086552,97.0
0.3,ma_cross,,,3.0,20.0,0.009957778625872882,0.008697622768452583,0.022867675861075326,0.3803457256125191,-0.02390128642123024,0.36389768379692516,0.5027094950129585,49.0
0.7,price_compare,10.0,,,,0.009629840676137036,0.008431073750368433,0.023298224219850585,0.36187623875578373,-0.019300086828200835,0.4368412342088091,0.5061007957559682,105.0
0.2,ma_compare,10.0,1.0,,,0.008771742077690714,0.007705144970177699,0.023213234984169856,0.33192896101866814,-0.017820982892676307,0.43236363653904847,0.501449938949939,101.0
0.5,ma_compare,3.0,1.0,,,0.008905338338426994,0.007835799400228443,0.023972226666839073,0.3268699027891202,-0.019845242642219763,0.39484523023962287,0.503511131032422,139.0
0.6,ma_compare,10.0,3.0,,,0.008605106440759291,0.007562844877618722,0.02314186136702605,0.32680365497283326,-0.020901418217670664,0.3618340535009664,0.5024982704281651,51.0
0.2,ma_cross,,,3.0,20.0,0.008199767694030191,0.007214310474896677,0.02286771378698793,0.31548018057676264,-0.02453203802775772,0.29407709488847883,0.5022382784889656,53.0
0.2,ma_cross,,,5.0,30.0,0.007857800168384221,0.006916441517946599,0.022468935203493582,0.3078223981379944,-0.016678288379107675,0.41469732149556726,0.5033863729090168,27.0
0.6,ma_compare,3.0,1.0,,,0.007254078399504538,0.006441176827100986,0.02397225718702411,0.26869296357238803,-0.020735323055104615,0.3106378815504058,0.5026146720454205,127.0
0.5,ma_cross,,,10.0,20.0,0.006663701226447438,0.005915475501015432,0.022839885886973187,0.2589975943964477,-0.018406058676390002,0.3213874086255841,0.5013032145960035,31.0
0.2,ma_cross,,,5.0,20.0,0.006621916957783247,0.005880803047703254,0.022867741846787127,0.2571658840258202,-0.018881579892857436,0.31145714929966517,0.5003534123929946,45.0
0.5,ma_compare,10.0,3.0,,,0.006653209243946634,0.005913573097117984,0.023141896658593272,0.2555353687884566,-0.021353490699788646,0.27693706758569997,0.5025751402874933,51.0
0.7,ma_compare,10.0,3.0,,,0.006132506299740381,0.005473061862713353,0.02314190462305203,0.23650006133296161,-0.020901418217666556,0.26185122012856255,0.5020370512721962,47.0
0.2,ma_cross,,,3.0,10.0,0.006131069929550259,0.005475139193225122,0.023282908957634924,0.2351570073648257,-0.018637082291849016,0.293776628094822,0.5056606640832764,87.0
