date,selection_score,train_sharpe,selected_N,selected_M,selected_n,selected_S,selected_trend_method,selected_ma_len_days,selected_compare_lag_days,date_dt
2026-01-19 13:20:00,-0.08086142335791227,0.9485524764259591,20,800,2.0,0.5,price_compare,5,,2026-01-19 13:20:00
2026-01-20 13:40:00,-0.07229972520646204,0.9709429000755978,20,800,2.0,0.5,price_compare,5,,2026-01-20 13:40:00
2026-01-21 13:55:00,-0.062027386049484205,1.108471852137234,20,800,2.0,0.5,price_compare,5,,2026-01-21 13:55:00
2026-01-22 14:10:00,-0.057365270664243184,1.285870225625128,20,800,2.0,0.5,price_compare,5,,2026-01-22 14:10:00
2026-01-23 14:25:00,-0.05037102780187724,0.8053090315020436,20,800,2.0,0.5,price_compare,5,,2026-01-23 14:25:00
2026-01-26 14:40:00,-0.06117169529030762,0.23653406006364555,20,800,2.0,0.5,price_compare,5,,2026-01-26 14:40:00
2026-01-27 14:55:00,-0.06088453048240809,0.40108861566827714,20,800,2.0,0.5,price_compare,5,,2026-01-27 14:55:00
2026-01-28 15:10:00,-0.04113072102860908,0.4404946012900276,20,800,2.0,0.5,price_compare,5,,2026-01-28 15:10:00
2026-01-30 09:40:00,-0.025193814988625277,0.829038357555366,20,800,2.0,0.5,price_compare,5,,2026-01-30 09:40:00
2026-02-02 09:55:00,-0.010044864003220038,0.9300098646438233,20,800,2.0,0.5,price_compare,5,,2026-02-02 09:55:00
2026-02-03 10:10:00,0.0017664183555440712,0.8310807581057432,20,800,2.0,0.5,price_compare,5,,2026-02-03 10:10:00
2026-02-04 10:25:00,-0.005710777369920663,0.7238161088080349,20,800,2.0,0.5,price_compare,5,,2026-02-04 10:25:00
2026-02-05 10:40:00,-0.008448549647792104,0.8061915881322429,20,800,2.0,0.5,price_compare,5,,2026-02-05 10:40:00
2026-02-06 10:55:00,-0.01134954833497871,0.9316525084396056,20,800,2.0,0.5,price_compare,5,,2026-02-06 10:55:00
2026-02-09 11:10:00,0.014285578998148418,1.1288536441218548,20,800,2.0,0.5,price_compare,5,,2026-02-09 11:10:00
2026-02-10 11:25:00,0.015791731626092664,1.1258300456449972,20,800,2.0,0.5,price_compare,5,,2026-02-10 11:25:00
2026-02-11 13:10:00,0.0187855647598405,1.3465294241976091,20,800,2.0,0.5,price_compare,5,,2026-02-11 13:10:00
2026-02-12 13:25:00,0.03072290313627018,1.3618521228552434,20,800,2.0,0.5,price_compare,5,,2026-02-12 13:25:00
2026-02-13 13:40:00,0.03377313640536831,1.4009426703496295,20,800,2.0,0.5,price_compare,5,,2026-02-13 13:40:00
2026-02-24 13:55:00,0.03977650873393452,1.622485901869278,20,800,2.0,0.5,price_compare,5,,2026-02-24 13:55:00
2026-02-25 14:10:00,0.05465948126149517,1.8023809959004744,20,800,2.0,0.5,price_compare,5,,2026-02-25 14:10:00
2026-02-26 14:25:00,0.03155399213382177,3.090023037551459,20,800,2.0,0.5,price_compare,5,,2026-02-26 14:25:00
2026-02-27 14:40:00,0.03452049869552822,2.9484682568706178,20,800,2.0,0.5,price_compare,5,,2026-02-27 14:40:00
2026-03-02 14:55:00,0.054767496527821334,2.969722471539737,20,800,2.0,0.5,price_compare,5,,2026-03-02 14:55:00
2026-03-03 15:10:00,0.06137599182203404,2.950457662794706,20,800,2.0,0.5,price_compare,5,,2026-03-03 15:10:00
2026-03-05 09:40:00,0.06240110351635143,2.6833997895997603,20,800,2.0,0.5,price_compare,5,,2026-03-05 09:40:00
2026-03-06 09:55:00,0.047741837390657745,2.9714139416634198,20,800,2.0,0.5,price_compare,5,,2026-03-06 09:55:00
2026-03-09 10:10:00,0.05553015050090335,2.251474128248617,20,800,2.0,0.5,price_compare,5,,2026-03-09 10:10:00
2026-03-10 10:25:00,0.05913491954886297,1.5254671171985101,16,600,2.0,0.5,price_compare,5,,2026-03-10 10:25:00
2026-03-11 10:40:00,0.05188536027038796,1.5272038590087331,16,600,2.0,0.5,price_compare,5,,2026-03-11 10:40:00
2026-03-12 10:55:00,0.045210163223731385,2.1472774958462564,16,600,2.0,0.5,price_compare,5,,2026-03-12 10:55:00
2026-03-13 11:10:00,0.04577794010705631,2.074993954000488,16,600,2.0,0.5,price_compare,5,,2026-03-13 11:10:00
2026-03-16 11:25:00,0.02720008857940972,2.6201394274824916,16,600,2.0,0.5,price_compare,5,,2026-03-16 11:25:00
2026-03-17 13:10:00,0.05332081429375229,2.1283404896365896,16,600,2.0,0.5,price_compare,5,,2026-03-17 13:10:00
2026-03-18 13:25:00,0.05628366918648126,3.259092223063637,20,800,2.0,0.5,price_compare,5,,2026-03-18 13:25:00
2026-03-19 13:40:00,0.059789161739504375,2.5544798871498484,16,600,2.0,0.5,price_compare,5,,2026-03-19 13:40:00
2026-03-20 13:55:00,0.06003806341164044,2.330599077285463,16,600,2.0,0.5,price_compare,5,,2026-03-20 13:55:00
2026-03-23 14:10:00,0.04113843419439628,1.692874515098765,16,600,2.0,0.5,price_compare,5,,2026-03-23 14:10:00
2026-03-24 14:25:00,0.06566734232066482,1.8884269102175908,16,600,2.0,0.5,price_compare,5,,2026-03-24 14:25:00
2026-03-25 14:40:00,0.0651106768306255,1.7725451557614609,16,600,2.0,0.5,price_compare,5,,2026-03-25 14:40:00
2026-03-26 14:55:00,0.057584784637240004,1.5581156477241371,16,600,2.0,0.5,price_compare,5,,2026-03-26 14:55:00
2026-03-27 15:10:00,0.0596771702291382,1.522633317191639,16,600,2.0,0.5,price_compare,5,,2026-03-27 15:10:00
2026-03-31 09:40:00,0.0520325679381706,1.9612922108356323,16,600,2.0,0.5,price_compare,5,,2026-03-31 09:40:00
2026-04-01 09:55:00,0.04188072845895488,1.205182885110615,16,600,2.0,0.5,price_compare,5,,2026-04-01 09:55:00
2026-04-02 10:10:00,0.05280656654045204,1.7906424832919763,16,600,2.0,0.5,price_compare,5,,2026-04-02 10:10:00
2026-04-03 10:25:00,0.03354374207798232,1.5958500951191588,16,600,2.0,0.5,price_compare,5,,2026-04-03 10:25:00
2026-04-07 10:40:00,0.026958095199353452,3.7177874378536235,16,600,2.0,0.5,price_compare,5,,2026-04-07 10:40:00
2026-04-08 10:55:00,0.03124118435634098,3.525088260778412,16,600,2.0,0.5,price_compare,5,,2026-04-08 10:55:00
2026-04-09 11:10:00,0.03843553349353785,3.3322001229775884,16,600,2.0,0.5,price_compare,5,,2026-04-09 11:10:00
2026-04-10 11:25:00,0.04360611406155398,3.4599464770612807,16,600,2.0,0.5,price_compare,5,,2026-04-10 11:25:00
2026-04-13 13:10:00,0.04162670633335528,3.012609604947581,16,600,2.0,0.5,price_compare,5,,2026-04-13 13:10:00
2026-04-14 13:25:00,0.03908376949606935,3.217462371224173,16,600,2.0,0.5,price_compare,5,,2026-04-14 13:25:00
2026-04-15 13:40:00,0.043330035174655605,3.0799909728971167,16,600,2.0,0.5,price_compare,5,,2026-04-15 13:40:00
2026-04-16 13:55:00,0.05936296124936088,3.262835819362195,16,600,2.0,0.5,price_compare,5,,2026-04-16 13:55:00
2026-04-17 14:10:00,0.06604782170586122,3.05828241319316,16,600,2.0,0.5,price_compare,5,,2026-04-17 14:10:00
2026-04-20 14:25:00,0.05876993302717388,3.1309489669377863,16,600,2.0,0.5,price_compare,5,,2026-04-20 14:25:00
2026-04-21 14:40:00,0.04980446470660544,3.0170346784565334,16,600,2.0,0.5,price_compare,5,,2026-04-21 14:40:00
2026-04-22 14:55:00,0.03998900691298225,4.562604747131096,20,800,2.0,0.5,price_compare,5,,2026-04-22 14:55:00
2026-04-23 15:10:00,0.024692146495168547,3.2378520051804442,16,600,2.0,0.5,price_compare,5,,2026-04-23 15:10:00
